acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.00501,https://api.spotify.com/v1/audio-analysis/7jpqtUWeh7yjGjNYnWMSYH,0.621,357507,0.722,7jpqtUWeh7yjGjNYnWMSYH,0.181,3,0.081,-7.507,1,0.0616,1,125.967,4,https://api.spotify.com/v1/tracks/7jpqtUWeh7yjGjNYnWMSYH,audio_features,spotify:track:7jpqtUWeh7yjGjNYnWMSYH,0.261
0.0435,https://api.spotify.com/v1/audio-analysis/2tW2Kn1IGFFVfRVnQE2UaQ,0.51,185625,0.831,2tW2Kn1IGFFVfRVnQE2UaQ,3.14e-06,7,0.346,-4.514,0,0.0606,1,128.025,4,https://api.spotify.com/v1/tracks/2tW2Kn1IGFFVfRVnQE2UaQ,audio_features,spotify:track:2tW2Kn1IGFFVfRVnQE2UaQ,0.376
0.0766,https://api.spotify.com/v1/audio-analysis/5jyUBKpmaH670zrXrE0wmO,0.487,221273,0.722,5jyUBKpmaH670zrXrE0wmO,1.18e-06,4,0.061,-4.632,0,0.0522,1,128.04,4,https://api.spotify.com/v1/tracks/5jyUBKpmaH670zrXrE0wmO,audio_features,spotify:track:5jyUBKpmaH670zrXrE0wmO,0.432
0.0168,https://api.spotify.com/v1/audio-analysis/4ta97KyyCWLCQAAFtOWFpy,0.737,368476,0.614,4ta97KyyCWLCQAAFtOWFpy,0.0534,6,0.0682,-6.001,0,0.4,1,127.987,4,https://api.spotify.com/v1/tracks/4ta97KyyCWLCQAAFtOWFpy,audio_features,spotify:track:4ta97KyyCWLCQAAFtOWFpy,0.406
0.219,https://api.spotify.com/v1/audio-analysis/1hZk9dktp4yRFTm0TrycuH,0.523,214813,0.782,1hZk9dktp4yRFTm0TrycuH,1.03e-05,2,0.133,-4.846,1,0.041,1,125.998,4,https://api.spotify.com/v1/tracks/1hZk9dktp4yRFTm0TrycuH,audio_features,spotify:track:1hZk9dktp4yRFTm0TrycuH,0.164
0.0338,https://api.spotify.com/v1/audio-analysis/7sCIdsYQ8Nxoj6TjB1Eb7P,0.76,365626,0.91,7sCIdsYQ8Nxoj6TjB1Eb7P,0.69,5,0.218,-3.842,0,0.101,1,128.001,4,https://api.spotify.com/v1/tracks/7sCIdsYQ8Nxoj6TjB1Eb7P,audio_features,spotify:track:7sCIdsYQ8Nxoj6TjB1Eb7P,0.266
0.322,https://api.spotify.com/v1/audio-analysis/5JpOCHGH1Wq1RFSLJteufN,0.784,272147,0.653,5JpOCHGH1Wq1RFSLJteufN,0.00028,2,0.163,-6.338,0,0.0404,1,114.002,4,https://api.spotify.com/v1/tracks/5JpOCHGH1Wq1RFSLJteufN,audio_features,spotify:track:5JpOCHGH1Wq1RFSLJteufN,0.905
0.391,https://api.spotify.com/v1/audio-analysis/55gX04VbFoW5wW7V3G0RAx,0.614,324707,0.805,55gX04VbFoW5wW7V3G0RAx,0.0774,1,0.0906,-7.705,1,0.0608,1,195.85,4,https://api.spotify.com/v1/tracks/55gX04VbFoW5wW7V3G0RAx,audio_features,spotify:track:55gX04VbFoW5wW7V3G0RAx,0.534
0.138,https://api.spotify.com/v1/audio-analysis/5VwNdt3c6xu6dl5xVqzL4U,0.666,315973,0.895,5VwNdt3c6xu6dl5xVqzL4U,0.384,0,0.116,-5.884,0,0.0329,1,125.933,4,https://api.spotify.com/v1/tracks/5VwNdt3c6xu6dl5xVqzL4U,audio_features,spotify:track:5VwNdt3c6xu6dl5xVqzL4U,0.355
0.207,https://api.spotify.com/v1/audio-analysis/3cGTvXFuGCPMddviQ3NG7P,0.818,215067,0.713,3cGTvXFuGCPMddviQ3NG7P,0.00337,4,0.233,-6.044,0,0.0431,1,106.005,4,https://api.spotify.com/v1/tracks/3cGTvXFuGCPMddviQ3NG7P,audio_features,spotify:track:3cGTvXFuGCPMddviQ3NG7P,0.966
0.283,https://api.spotify.com/v1/audio-analysis/6J08RY87U8UMUonxnPrcTg,0.704,114507,0.463,6J08RY87U8UMUonxnPrcTg,0.0149,7,0.221,-8.958,1,0.0423,1,74.997,4,https://api.spotify.com/v1/tracks/6J08RY87U8UMUonxnPrcTg,audio_features,spotify:track:6J08RY87U8UMUonxnPrcTg,0.433
0.12,https://api.spotify.com/v1/audio-analysis/29T6HQEYLAc8syLr3I4SRK,0.563,390880,0.703,29T6HQEYLAc8syLr3I4SRK,0.00264,11,0.0576,-5.753,0,0.0701,1,123.945,4,https://api.spotify.com/v1/tracks/29T6HQEYLAc8syLr3I4SRK,audio_features,spotify:track:29T6HQEYLAc8syLr3I4SRK,0.787
0.337,https://api.spotify.com/v1/audio-analysis/0n4JdoxyN7JoqvjpD6f4ER,0.778,193613,0.728,0n4JdoxyN7JoqvjpD6f4ER,0.109,6,0.0771,-5.615,1,0.0456,1,121.028,4,https://api.spotify.com/v1/tracks/0n4JdoxyN7JoqvjpD6f4ER,audio_features,spotify:track:0n4JdoxyN7JoqvjpD6f4ER,0.791
0.293,https://api.spotify.com/v1/audio-analysis/6cbrhtNNtXBnakm6XUjWPt,0.792,350413,0.807,6cbrhtNNtXBnakm6XUjWPt,0.0595,10,0.0663,-5.56,0,0.0584,1,120.929,4,https://api.spotify.com/v1/tracks/6cbrhtNNtXBnakm6XUjWPt,audio_features,spotify:track:6cbrhtNNtXBnakm6XUjWPt,0.277
0.0196,https://api.spotify.com/v1/audio-analysis/2ZbqLzPVJxwJ5KPVXb3KaL,0.672,404512,0.681,2ZbqLzPVJxwJ5KPVXb3KaL,0.000199,2,0.163,-6.439,0,0.0374,1,103.01,4,https://api.spotify.com/v1/tracks/2ZbqLzPVJxwJ5KPVXb3KaL,audio_features,spotify:track:2ZbqLzPVJxwJ5KPVXb3KaL,0.269
0.0614,https://api.spotify.com/v1/audio-analysis/4kuPeLqTPXDkPB2injreCw,0.723,230250,0.678,4kuPeLqTPXDkPB2injreCw,0.0,8,0.372,-5.224,1,0.125,1,106.01,4,https://api.spotify.com/v1/tracks/4kuPeLqTPXDkPB2injreCw,audio_features,spotify:track:4kuPeLqTPXDkPB2injreCw,0.633
0.139,https://api.spotify.com/v1/audio-analysis/19Az4r4Tb5VKSnajMPg8hb,0.71,315000,0.804,19Az4r4Tb5VKSnajMPg8hb,0.000246,5,0.241,-5.207,1,0.333,1,124.004,4,https://api.spotify.com/v1/tracks/19Az4r4Tb5VKSnajMPg8hb,audio_features,spotify:track:19Az4r4Tb5VKSnajMPg8hb,0.845
0.00308,https://api.spotify.com/v1/audio-analysis/1XJ9pFMafd9GB3cnb2V3yq,0.707,324240,0.82,1XJ9pFMafd9GB3cnb2V3yq,0.00573,7,0.102,-5.702,1,0.172,1,122.065,4,https://api.spotify.com/v1/tracks/1XJ9pFMafd9GB3cnb2V3yq,audio_features,spotify:track:1XJ9pFMafd9GB3cnb2V3yq,0.505
0.252,https://api.spotify.com/v1/audio-analysis/29rBJWizgnVht4qXpHyDxh,0.571,292760,0.632,29rBJWizgnVht4qXpHyDxh,0.0,5,0.104,-6.884,0,0.752,1,199.987,4,https://api.spotify.com/v1/tracks/29rBJWizgnVht4qXpHyDxh,audio_features,spotify:track:29rBJWizgnVht4qXpHyDxh,0.943
0.0111,https://api.spotify.com/v1/audio-analysis/6c4T1Dz9hwK5xat7eh3g8o,0.801,274750,0.857,6c4T1Dz9hwK5xat7eh3g8o,3.97e-06,6,0.0645,-5.079,1,0.195,1,117.007,4,https://api.spotify.com/v1/tracks/6c4T1Dz9hwK5xat7eh3g8o,audio_features,spotify:track:6c4T1Dz9hwK5xat7eh3g8o,0.551
0.239,https://api.spotify.com/v1/audio-analysis/4vd7KzctkhCVCUnCCyoO0d,0.636,273542,0.702,4vd7KzctkhCVCUnCCyoO0d,0.0,3,0.0809,-7.53,0,0.0845,1,82.034,4,https://api.spotify.com/v1/tracks/4vd7KzctkhCVCUnCCyoO0d,audio_features,spotify:track:4vd7KzctkhCVCUnCCyoO0d,0.775
0.00474,https://api.spotify.com/v1/audio-analysis/78GyX18u4pQwlnVYBaGjbb,0.769,309459,0.926,78GyX18u4pQwlnVYBaGjbb,0.000265,3,0.0561,-7.093,0,0.117,1,127.966,4,https://api.spotify.com/v1/tracks/78GyX18u4pQwlnVYBaGjbb,audio_features,spotify:track:78GyX18u4pQwlnVYBaGjbb,0.852
0.0649,https://api.spotify.com/v1/audio-analysis/3SsvsirxP4alBsG7clF3Ox,0.609,241583,0.469,3SsvsirxP4alBsG7clF3Ox,0.0,0,0.535,-7.464,0,0.168,1,109.819,4,https://api.spotify.com/v1/tracks/3SsvsirxP4alBsG7clF3Ox,audio_features,spotify:track:3SsvsirxP4alBsG7clF3Ox,0.533
0.0283,https://api.spotify.com/v1/audio-analysis/45pvLeeK3mcKz1O8hPmYMX,0.848,236152,0.606,45pvLeeK3mcKz1O8hPmYMX,0.00689,5,0.129,-6.263,0,0.106,1,108.02,4,https://api.spotify.com/v1/tracks/45pvLeeK3mcKz1O8hPmYMX,audio_features,spotify:track:45pvLeeK3mcKz1O8hPmYMX,0.758
0.319,https://api.spotify.com/v1/audio-analysis/2vMvitDH9MLigSsxpEVzIN,0.35,335966,0.609,2vMvitDH9MLigSsxpEVzIN,1.83e-05,4,0.108,-8.567,0,0.117,1,147.924,4,https://api.spotify.com/v1/tracks/2vMvitDH9MLigSsxpEVzIN,audio_features,spotify:track:2vMvitDH9MLigSsxpEVzIN,0.369
0.0768,https://api.spotify.com/v1/audio-analysis/40IS4XOkOmA8KqN09rNUy8,0.719,320429,0.742,40IS4XOkOmA8KqN09rNUy8,1.12e-05,9,0.0905,-6.774,1,0.186,1,120.04,4,https://api.spotify.com/v1/tracks/40IS4XOkOmA8KqN09rNUy8,audio_features,spotify:track:40IS4XOkOmA8KqN09rNUy8,0.466
0.00933,https://api.spotify.com/v1/audio-analysis/7qVLZuvzNjyiy3TVtEBwBE,0.625,284027,0.756,7qVLZuvzNjyiy3TVtEBwBE,0.00134,7,0.324,-6.954,1,0.231,1,123.948,4,https://api.spotify.com/v1/tracks/7qVLZuvzNjyiy3TVtEBwBE,audio_features,spotify:track:7qVLZuvzNjyiy3TVtEBwBE,0.673
0.0178,https://api.spotify.com/v1/audio-analysis/1DunhgeZSEgWiIYbHqXl0c,0.729,255867,0.735,1DunhgeZSEgWiIYbHqXl0c,0.000193,1,0.089,-5.455,1,0.0919,1,121.986,4,https://api.spotify.com/v1/tracks/1DunhgeZSEgWiIYbHqXl0c,audio_features,spotify:track:1DunhgeZSEgWiIYbHqXl0c,0.544
0.00731,https://api.spotify.com/v1/audio-analysis/2XnnUZJIWSvq5AsE2PpoSz,0.751,269947,0.812,2XnnUZJIWSvq5AsE2PpoSz,0.0298,3,0.11,-7.4,0,0.0707,1,123.998,4,https://api.spotify.com/v1/tracks/2XnnUZJIWSvq5AsE2PpoSz,audio_features,spotify:track:2XnnUZJIWSvq5AsE2PpoSz,0.224
0.0103,https://api.spotify.com/v1/audio-analysis/4PPiV0xlKze0D4G93UWLji,0.683,277520,0.845,4PPiV0xlKze0D4G93UWLji,0.000108,10,0.345,-6.17,0,0.051,1,119.966,4,https://api.spotify.com/v1/tracks/4PPiV0xlKze0D4G93UWLji,audio_features,spotify:track:4PPiV0xlKze0D4G93UWLji,0.874
0.00523,https://api.spotify.com/v1/audio-analysis/5BITgueR6DF7rAxxvTzmS3,0.755,367667,0.764,5BITgueR6DF7rAxxvTzmS3,0.0,2,0.185,-5.936,1,0.274,1,115.979,4,https://api.spotify.com/v1/tracks/5BITgueR6DF7rAxxvTzmS3,audio_features,spotify:track:5BITgueR6DF7rAxxvTzmS3,0.64
0.000617,https://api.spotify.com/v1/audio-analysis/2rsJnvvqgdwooeLVNWVqsA,0.812,320013,0.86,2rsJnvvqgdwooeLVNWVqsA,0.573,7,0.169,-6.206,1,0.158,1,128.999,4,https://api.spotify.com/v1/tracks/2rsJnvvqgdwooeLVNWVqsA,audio_features,spotify:track:2rsJnvvqgdwooeLVNWVqsA,0.695
0.00269,https://api.spotify.com/v1/audio-analysis/58mjNT0bwzOvqjt44PWOvJ,0.908,249027,0.724,58mjNT0bwzOvqjt44PWOvJ,0.0707,1,0.0457,-4.447,0,0.144,1,125.026,4,https://api.spotify.com/v1/tracks/58mjNT0bwzOvqjt44PWOvJ,audio_features,spotify:track:58mjNT0bwzOvqjt44PWOvJ,0.699
0.434,https://api.spotify.com/v1/audio-analysis/7gWdW6Z3RP98HcBTAQqT9A,0.635,147387,0.684,7gWdW6Z3RP98HcBTAQqT9A,0.000278,9,0.0784,-8.916,0,0.334,1,82.003,4,https://api.spotify.com/v1/tracks/7gWdW6Z3RP98HcBTAQqT9A,audio_features,spotify:track:7gWdW6Z3RP98HcBTAQqT9A,0.423
0.0475,https://api.spotify.com/v1/audio-analysis/1qAC9TGIdkHPPDOEplnzCk,0.869,313267,0.896,1qAC9TGIdkHPPDOEplnzCk,0.198,1,0.125,-6.0,1,0.107,1,121.013,4,https://api.spotify.com/v1/tracks/1qAC9TGIdkHPPDOEplnzCk,audio_features,spotify:track:1qAC9TGIdkHPPDOEplnzCk,0.457
0.0101,https://api.spotify.com/v1/audio-analysis/3kDBQU4rAnbYakac0GPj3N,0.743,266973,0.879,3kDBQU4rAnbYakac0GPj3N,0.125,10,0.289,-4.057,0,0.135,1,129.99,4,https://api.spotify.com/v1/tracks/3kDBQU4rAnbYakac0GPj3N,audio_features,spotify:track:3kDBQU4rAnbYakac0GPj3N,0.667
0.0584,https://api.spotify.com/v1/audio-analysis/1KwEPtcGABeWiVqetHLDgH,0.824,354987,0.624,1KwEPtcGABeWiVqetHLDgH,5.52e-06,3,0.058,-6.801,0,0.136,1,120.008,4,https://api.spotify.com/v1/tracks/1KwEPtcGABeWiVqetHLDgH,audio_features,spotify:track:1KwEPtcGABeWiVqetHLDgH,0.619
0.0395,https://api.spotify.com/v1/audio-analysis/4FjT3dqUW2Uq0R3pMz5V7C,0.78,244480,0.708,4FjT3dqUW2Uq0R3pMz5V7C,0.0798,5,0.0516,-5.692,0,0.0549,1,109.023,4,https://api.spotify.com/v1/tracks/4FjT3dqUW2Uq0R3pMz5V7C,audio_features,spotify:track:4FjT3dqUW2Uq0R3pMz5V7C,0.345
0.15,https://api.spotify.com/v1/audio-analysis/3SsUwUcMHtHzCapPlKu0TY,0.753,142440,0.619,3SsUwUcMHtHzCapPlKu0TY,1.18e-05,10,0.0419,-4.621,0,0.451,1,174.19,4,https://api.spotify.com/v1/tracks/3SsUwUcMHtHzCapPlKu0TY,audio_features,spotify:track:3SsUwUcMHtHzCapPlKu0TY,0.735
0.0104,https://api.spotify.com/v1/audio-analysis/7blVeauN6UPeewCORqVdCD,0.816,375267,0.694,7blVeauN6UPeewCORqVdCD,0.00568,6,0.0906,-8.52,1,0.0819,1,124.031,4,https://api.spotify.com/v1/tracks/7blVeauN6UPeewCORqVdCD,audio_features,spotify:track:7blVeauN6UPeewCORqVdCD,0.422
0.226,https://api.spotify.com/v1/audio-analysis/1mT0HIUMbQYpn3dU8ePp9l,0.673,206950,0.471,1mT0HIUMbQYpn3dU8ePp9l,0.214,9,0.0983,-12.136,0,0.0365,1,135.041,4,https://api.spotify.com/v1/tracks/1mT0HIUMbQYpn3dU8ePp9l,audio_features,spotify:track:1mT0HIUMbQYpn3dU8ePp9l,0.548
0.0348,https://api.spotify.com/v1/audio-analysis/6wqzINjx9vKRI76i0i2xEE,0.65,238585,0.584,6wqzINjx9vKRI76i0i2xEE,0.497,9,0.22,-5.985,1,0.0337,1,115.006,4,https://api.spotify.com/v1/tracks/6wqzINjx9vKRI76i0i2xEE,audio_features,spotify:track:6wqzINjx9vKRI76i0i2xEE,0.285
0.0726,https://api.spotify.com/v1/audio-analysis/3ycNF8wSAx28UJLEMvWm5s,0.642,232239,0.621,3ycNF8wSAx28UJLEMvWm5s,0.00569,5,0.087,-7.733,0,0.0531,1,99.994,4,https://api.spotify.com/v1/tracks/3ycNF8wSAx28UJLEMvWm5s,audio_features,spotify:track:3ycNF8wSAx28UJLEMvWm5s,0.517
0.133,https://api.spotify.com/v1/audio-analysis/71AATBHZGo82EnjZnG53Zx,0.467,257484,0.423,71AATBHZGo82EnjZnG53Zx,1.83e-05,7,0.218,-9.034,1,0.0486,1,174.09,3,https://api.spotify.com/v1/tracks/71AATBHZGo82EnjZnG53Zx,audio_features,spotify:track:71AATBHZGo82EnjZnG53Zx,0.277
0.487,https://api.spotify.com/v1/audio-analysis/6dSgtTSqiu4Y8dfWs0Y6Nb,0.505,207051,0.396,6dSgtTSqiu4Y8dfWs0Y6Nb,0.000167,1,0.147,-12.959,0,0.229,1,84.922,4,https://api.spotify.com/v1/tracks/6dSgtTSqiu4Y8dfWs0Y6Nb,audio_features,spotify:track:6dSgtTSqiu4Y8dfWs0Y6Nb,0.397
0.0373,https://api.spotify.com/v1/audio-analysis/5YFU3IanweiQ8vWaZEIR42,0.557,214108,0.475,5YFU3IanweiQ8vWaZEIR42,0.0103,0,0.341,-7.899,1,0.0725,1,180.161,3,https://api.spotify.com/v1/tracks/5YFU3IanweiQ8vWaZEIR42,audio_features,spotify:track:5YFU3IanweiQ8vWaZEIR42,0.0447
0.122,https://api.spotify.com/v1/audio-analysis/1r7DWEzBxGbdrLW7Oa2ouX,0.694,261672,0.83,1r7DWEzBxGbdrLW7Oa2ouX,0.278,9,0.403,-6.605,0,0.0386,1,122.996,4,https://api.spotify.com/v1/tracks/1r7DWEzBxGbdrLW7Oa2ouX,audio_features,spotify:track:1r7DWEzBxGbdrLW7Oa2ouX,0.739
0.319,https://api.spotify.com/v1/audio-analysis/5Vr6GDPfuoWKlOpOATMMI0,0.468,205790,0.65,5Vr6GDPfuoWKlOpOATMMI0,7.58e-05,7,0.571,-7.015,1,0.0357,1,79.935,4,https://api.spotify.com/v1/tracks/5Vr6GDPfuoWKlOpOATMMI0,audio_features,spotify:track:5Vr6GDPfuoWKlOpOATMMI0,0.246
0.606,https://api.spotify.com/v1/audio-analysis/5CftrWPkW0duKXnfkyWl3h,0.664,208625,0.443,5CftrWPkW0duKXnfkyWl3h,2.21e-05,6,0.0993,-8.972,1,0.0289,1,129.977,4,https://api.spotify.com/v1/tracks/5CftrWPkW0duKXnfkyWl3h,audio_features,spotify:track:5CftrWPkW0duKXnfkyWl3h,0.376
0.192,https://api.spotify.com/v1/audio-analysis/3VtYIMxaZEdrydYAofTN04,0.501,202938,0.488,3VtYIMxaZEdrydYAofTN04,0.00466,3,0.118,-8.653,1,0.0728,1,184.096,4,https://api.spotify.com/v1/tracks/3VtYIMxaZEdrydYAofTN04,audio_features,spotify:track:3VtYIMxaZEdrydYAofTN04,0.264
0.667,https://api.spotify.com/v1/audio-analysis/1LWCsnYnNMFoIAxhwTheZu,0.352,191694,0.518,1LWCsnYnNMFoIAxhwTheZu,0.00809,11,0.26,-10.891,1,0.0897,1,119.445,4,https://api.spotify.com/v1/tracks/1LWCsnYnNMFoIAxhwTheZu,audio_features,spotify:track:1LWCsnYnNMFoIAxhwTheZu,0.166
0.133,https://api.spotify.com/v1/audio-analysis/5EQCzaAbURz9BxfVdmERKd,0.618,227717,0.692,5EQCzaAbURz9BxfVdmERKd,0.258,4,0.0885,-6.995,0,0.0517,1,176.991,4,https://api.spotify.com/v1/tracks/5EQCzaAbURz9BxfVdmERKd,audio_features,spotify:track:5EQCzaAbURz9BxfVdmERKd,0.492
0.0916,https://api.spotify.com/v1/audio-analysis/0aDPNOG0RKT9NxNe5gT6Oa,0.863,213026,0.507,0aDPNOG0RKT9NxNe5gT6Oa,2.34e-05,11,0.154,-7.048,0,0.354,1,97.009,4,https://api.spotify.com/v1/tracks/0aDPNOG0RKT9NxNe5gT6Oa,audio_features,spotify:track:0aDPNOG0RKT9NxNe5gT6Oa,0.238
0.00624,https://api.spotify.com/v1/audio-analysis/2fa2P8IrD2lPkOUma2gtPG,0.79,273258,0.597,2fa2P8IrD2lPkOUma2gtPG,0.457,4,0.0671,-6.024,0,0.0522,1,123.038,4,https://api.spotify.com/v1/tracks/2fa2P8IrD2lPkOUma2gtPG,audio_features,spotify:track:2fa2P8IrD2lPkOUma2gtPG,0.379
0.0223,https://api.spotify.com/v1/audio-analysis/4O1nIKXTS87DKHIQejrn3n,0.71,374610,0.651,4O1nIKXTS87DKHIQejrn3n,0.864,1,0.0657,-8.537,1,0.0707,1,122.987,4,https://api.spotify.com/v1/tracks/4O1nIKXTS87DKHIQejrn3n,audio_features,spotify:track:4O1nIKXTS87DKHIQejrn3n,0.15
0.145,https://api.spotify.com/v1/audio-analysis/4kZ3MZKQweV1sxAhntgszi,0.849,251839,0.487,4kZ3MZKQweV1sxAhntgszi,0.25,4,0.101,-7.975,0,0.283,1,121.971,4,https://api.spotify.com/v1/tracks/4kZ3MZKQweV1sxAhntgszi,audio_features,spotify:track:4kZ3MZKQweV1sxAhntgszi,0.251
0.0283,https://api.spotify.com/v1/audio-analysis/54JnPdjRHsm0HcqldAOpU6,0.802,247720,0.664,54JnPdjRHsm0HcqldAOpU6,0.00178,3,0.208,-5.07,0,0.0488,1,117.998,4,https://api.spotify.com/v1/tracks/54JnPdjRHsm0HcqldAOpU6,audio_features,spotify:track:54JnPdjRHsm0HcqldAOpU6,0.546
0.0237,https://api.spotify.com/v1/audio-analysis/2gg0liIpvGDYpYwkohctHf,0.786,294625,0.495,2gg0liIpvGDYpYwkohctHf,0.0604,11,0.144,-7.949,1,0.0491,1,120.02,4,https://api.spotify.com/v1/tracks/2gg0liIpvGDYpYwkohctHf,audio_features,spotify:track:2gg0liIpvGDYpYwkohctHf,0.309
0.153,https://api.spotify.com/v1/audio-analysis/6Jd3mCgIqpsiQSB26xdq98,0.755,299071,0.699,6Jd3mCgIqpsiQSB26xdq98,0.113,6,0.113,-6.846,1,0.0334,1,125.008,4,https://api.spotify.com/v1/tracks/6Jd3mCgIqpsiQSB26xdq98,audio_features,spotify:track:6Jd3mCgIqpsiQSB26xdq98,0.164
0.0977,https://api.spotify.com/v1/audio-analysis/5kBUIe8UcUUGLzP4hoc8XJ,0.796,180573,0.619,5kBUIe8UcUUGLzP4hoc8XJ,0.0027,11,0.165,-8.45,0,0.0722,1,106.041,4,https://api.spotify.com/v1/tracks/5kBUIe8UcUUGLzP4hoc8XJ,audio_features,spotify:track:5kBUIe8UcUUGLzP4hoc8XJ,0.327
0.112,https://api.spotify.com/v1/audio-analysis/1IhWgIG1eScniLWZivkPPF,0.835,198567,0.541,1IhWgIG1eScniLWZivkPPF,0.561,3,0.634,-7.366,0,0.117,1,105.012,4,https://api.spotify.com/v1/tracks/1IhWgIG1eScniLWZivkPPF,audio_features,spotify:track:1IhWgIG1eScniLWZivkPPF,0.365
0.0382,https://api.spotify.com/v1/audio-analysis/4VJ2sENZ7M33zFleoKhupk,0.639,187554,0.446,4VJ2sENZ7M33zFleoKhupk,0.0,6,0.119,-8.746,0,0.0741,1,123.952,4,https://api.spotify.com/v1/tracks/4VJ2sENZ7M33zFleoKhupk,audio_features,spotify:track:4VJ2sENZ7M33zFleoKhupk,0.239
0.145,https://api.spotify.com/v1/audio-analysis/4u28xxkgsCYGjQ9rJst8Bp,0.755,212724,0.656,4u28xxkgsCYGjQ9rJst8Bp,0.000529,10,0.0755,-7.501,0,0.188,1,90.058,4,https://api.spotify.com/v1/tracks/4u28xxkgsCYGjQ9rJst8Bp,audio_features,spotify:track:4u28xxkgsCYGjQ9rJst8Bp,0.597
0.0423,https://api.spotify.com/v1/audio-analysis/2edN2mN0w7fcnOjDZwnaV8,0.721,327857,0.571,2edN2mN0w7fcnOjDZwnaV8,0.357,4,0.104,-7.774,0,0.0756,1,112.022,4,https://api.spotify.com/v1/tracks/2edN2mN0w7fcnOjDZwnaV8,audio_features,spotify:track:2edN2mN0w7fcnOjDZwnaV8,0.0862
0.257,https://api.spotify.com/v1/audio-analysis/4y78bEIRTzNe2RbGAnX8zU,0.755,294351,0.557,4y78bEIRTzNe2RbGAnX8zU,0.0524,0,0.103,-7.985,0,0.0373,1,109.983,4,https://api.spotify.com/v1/tracks/4y78bEIRTzNe2RbGAnX8zU,audio_features,spotify:track:4y78bEIRTzNe2RbGAnX8zU,0.21
0.825,https://api.spotify.com/v1/audio-analysis/43vWPdh0S7dHVVamDQIt8u,0.376,69693,0.673,43vWPdh0S7dHVVamDQIt8u,0.0808,1,0.134,-13.706,1,0.435,1,125.007,3,https://api.spotify.com/v1/tracks/43vWPdh0S7dHVVamDQIt8u,audio_features,spotify:track:43vWPdh0S7dHVVamDQIt8u,0.373
0.271,https://api.spotify.com/v1/audio-analysis/1HvOkMQua2nC7CQpKNGLNE,0.849,258333,0.688,1HvOkMQua2nC7CQpKNGLNE,0.308,6,0.286,-5.956,1,0.0686,1,124.992,4,https://api.spotify.com/v1/tracks/1HvOkMQua2nC7CQpKNGLNE,audio_features,spotify:track:1HvOkMQua2nC7CQpKNGLNE,0.555
0.0232,https://api.spotify.com/v1/audio-analysis/01wpPOPqQ3XyS6hBN00HfK,0.709,246495,0.757,01wpPOPqQ3XyS6hBN00HfK,0.335,1,0.0791,-6.064,1,0.0356,1,123.006,4,https://api.spotify.com/v1/tracks/01wpPOPqQ3XyS6hBN00HfK,audio_features,spotify:track:01wpPOPqQ3XyS6hBN00HfK,0.166
0.0348,https://api.spotify.com/v1/audio-analysis/6EJ2CWqpL3CuytaVDFypGK,0.814,243293,0.649,6EJ2CWqpL3CuytaVDFypGK,0.00192,11,0.029,-7.939,0,0.0428,1,123.997,4,https://api.spotify.com/v1/tracks/6EJ2CWqpL3CuytaVDFypGK,audio_features,spotify:track:6EJ2CWqpL3CuytaVDFypGK,0.432
0.0665,https://api.spotify.com/v1/audio-analysis/7MkZtFx58ZUBF4RqwOBQwk,0.691,255973,0.699,7MkZtFx58ZUBF4RqwOBQwk,0.251,9,0.239,-6.814,0,0.0651,1,124.946,4,https://api.spotify.com/v1/tracks/7MkZtFx58ZUBF4RqwOBQwk,audio_features,spotify:track:7MkZtFx58ZUBF4RqwOBQwk,0.249
0.0847,https://api.spotify.com/v1/audio-analysis/6bDnsXPoPb9vfaXry1CVql,0.84,267200,0.81,6bDnsXPoPb9vfaXry1CVql,0.188,0,0.113,-8.028,0,0.0706,1,118.008,4,https://api.spotify.com/v1/tracks/6bDnsXPoPb9vfaXry1CVql,audio_features,spotify:track:6bDnsXPoPb9vfaXry1CVql,0.156
0.527,https://api.spotify.com/v1/audio-analysis/4SdTlyC3TJfxsNetvoVlum,0.58,373395,0.608,4SdTlyC3TJfxsNetvoVlum,0.474,0,0.492,-8.049,0,0.0414,1,115.992,4,https://api.spotify.com/v1/tracks/4SdTlyC3TJfxsNetvoVlum,audio_features,spotify:track:4SdTlyC3TJfxsNetvoVlum,0.0592
0.0378,https://api.spotify.com/v1/audio-analysis/4lEsxCV3sC3gH04FNN1jcw,0.675,307187,0.685,4lEsxCV3sC3gH04FNN1jcw,0.0135,11,0.19,-7.594,0,0.0454,1,109.98,4,https://api.spotify.com/v1/tracks/4lEsxCV3sC3gH04FNN1jcw,audio_features,spotify:track:4lEsxCV3sC3gH04FNN1jcw,0.127
0.298,https://api.spotify.com/v1/audio-analysis/0gEMFd51OK7RCSz3YaHcfv,0.839,255800,0.545,0gEMFd51OK7RCSz3YaHcfv,0.00291,3,0.165,-7.215,0,0.0441,1,119.98,4,https://api.spotify.com/v1/tracks/0gEMFd51OK7RCSz3YaHcfv,audio_features,spotify:track:0gEMFd51OK7RCSz3YaHcfv,0.307
